,zCMB,mB,x1,c,HOST_LOGMASS,IDSURVEY,zHEL,RA,DEC,x1ERR,cERR,COV_x1_c
7243_1.0,0.2032275109359272,20.56911,0.74462,-0.0160917,9.225,1.0,0.20462,328.079102,0.4719,0.39134,0.041619,0.00320372
744_1.0,0.12693724337052129,19.57452,1.39569,0.0732115,9.90923,1.0,0.12825,329.198486,0.3175,0.31642,0.0337558,0.000687979
7475_1.0,0.3226433705048285,21.27854,0.68821,-0.170281,7.0,1.0,0.3242,4.7535,-0.2815,0.59901,0.0407565,0.00495899
7512_1.0,0.22054532285340914,20.88186,0.5115,-0.00100282,7.0,1.0,0.2212,52.090302,-0.3261,0.37729,0.0397407,0.00226012
762_1.0,0.19008510658016484,20.37892,1.13375,-0.0384282,11.236,1.0,0.19138,15.5353,-0.879,0.27274,0.0309419,0.000690784
7779_1.0,0.37986185215806534,21.68269,0.32675,-0.147113,11.174,1.0,0.3812,310.0802,-0.0072,0.91593,0.0505951,0.013638
7847_1.0,0.21159681976014566,20.95367,0.15361,0.12339,10.696,1.0,0.21266,32.4599,-0.0618,0.39907,0.0358583,0.00340139
7876_1.0,0.0748869593707561,18.15152,0.46915,-0.02499,9.78646,1.0,0.07602,19.182501,0.7946,0.0933867,0.0210453,0.000214653
8046_1.0,0.25759764934154145,21.36582,0.26195,0.0424881,11.335,1.0,0.25857,39.116798,0.5113,0.49235,0.0474957,0.00398901
8213_1.0,0.18467612458526442,20.85965,-0.647946,0.16146,10.522,1.0,0.18611,357.520905,-0.9214,0.34005,0.0387229,0.00270909
8495_1.0,0.21352690329860197,20.58441,0.76464,-0.0203134,11.034,1.0,0.21498,335.260986,-0.7482,0.47104,0.0427509,0.00673051
8719_1.0,0.11627987633725548,19.16871,0.0177272,-0.062751,8.80164,1.0,0.11757,7.7215,-0.7188,0.16355,0.0234217,0.00122473
8921_1.0,0.1440950306901572,19.71655,0.73414,-7.98111e-06,9.52063,1.0,0.14539,325.002014,-0.0079,0.26961,0.0319929,0.000237754
9032_1.0,0.2524853384397009,21.11175,0.87784,0.0231935,9.252,1.0,0.254,337.884613,-0.4936,0.62191,0.0529624,0.0100474
9457_1.0,0.25671853090156815,21.2049,-0.334178,-0.0168963,11.129,1.0,0.25823,335.814392,0.253,0.60312,0.0610055,0.0103871
9467_1.0,0.21884978595076807,20.83264,-1.38838,-0.137949,10.93,1.0,0.22027,328.951385,1.1808,0.38099,0.057419,0.00589448
ASASSN-14fa_56.0,0.02261994449031236,15.74015,-1.93908,-0.0903642,9.74865,56.0,0.02315,43.0961,-31.821699,0.26272,0.0568824,0.00108141
ASASSN-15bc_150.0,0.03638778905453211,16.86477,0.56778,0.0564045,8.86694,150.0,0.03672,61.561001,-8.8856,0.15933,0.0317769,0.000228519
ASASSN-15fa_150.0,0.027208017413778735,16.30627,0.83709,0.0538919,10.6915,150.0,0.02734,257.441803,62.9743,0.22502,0.0340253,-0.000486078
ASASSN-15fs_150.0,0.028501914144901164,16.01717,-0.0217033,0.00679772,10.0517,150.0,0.02902,284.669891,43.468899,0.13116,0.0347825,0.000172452
ASASSN-15hg_150.0,0.03107201975112226,16.62556,-1.28742,0.0118624,10.2789,150.0,0.02992,148.452393,9.1939,0.13594,0.0359884,-0.000261138
ASASSN-15il_150.0,0.023737524592431756,15.18332,1.24762,-0.11218,9.87434,150.0,0.02331,239.284103,-12.6733,0.12464,0.0406595,7.31279e-06
ASASSN-15jl_150.0,0.03492659408591714,16.41889,0.22915,-0.0859333,8.79586,150.0,0.03468,230.671097,50.976601,0.15282,0.0318684,-0.000305211
ASASSN-15jt_150.0,0.023959919271045887,16.75297,-2.32675,0.21149,9.91542,150.0,0.02306,197.037796,27.826401,0.14299,0.0394056,0.000494532
ASASSN-15kx_150.0,0.01696372002838676,15.36095,-1.45347,-0.0955597,10.5578,150.0,0.01802,334.049103,37.473801,0.14555,0.0420939,0.000146002
ASASSN-15la_150.0,0.028452055929399058,16.10904,-1.01539,0.0531662,10.5989,150.0,0.02782,213.213394,35.711201,0.22257,0.0340287,0.00100247
ASASSN-15lg_150.0,0.0212141399744454,15.42498,-1.2315,-0.0825811,9.66664,150.0,0.02015,198.886703,3.5007,0.1417,0.0410392,0.000258455
ASASSN-15lu_150.0,0.03576945056982522,16.77497,-0.590345,-0.0411411,9.65851,150.0,0.03505,200.303696,40.265701,0.23379,0.0346461,-0.00070698
ASASSN-15mf_150.0,0.026912871853797354,15.99039,-1.14563,-0.0232711,10.9913,150.0,0.02604,213.594803,2.9755,0.16636,0.034768,-0.000222012
ASASSN-15mg_150.0,0.04306731098759991,17.23304,-1.55653,-0.0448813,9.84386,150.0,0.04277,233.094101,41.850399,0.1597,0.0372289,-0.000679711
ASASSN-15mi_150.0,0.03501374764447094,16.2652,0.49532,-0.00757638,9.51083,150.0,0.03442,210.815399,41.604099,0.1448,0.0321193,-7.68823e-05
ASASSN-15np_150.0,0.03831967541091036,17.07479,-1.06429,0.0525298,10.1408,150.0,0.03768,226.510803,7.5615,0.23568,0.0371582,-0.000348197
ASASSN-15nq_150.0,0.030250233520160572,16.11137,-0.336729,-0.0904591,10.6826,150.0,0.03036,259.330109,33.462101,0.13348,0.0336168,0.000372327
ASASSN-15nr_150.0,0.02308506319068132,15.58159,1.20679,0.0285894,9.88465,150.0,0.0232,261.674286,13.9098,0.19025,0.0396618,0.000708509
ASASSN-15od_150.0,0.0167749286471483,15.04844,-1.11648,-0.101117,9.51783,150.0,0.0176,35.804901,-4.5172,0.12954,0.0352718,-0.000295421
ASASSN-15oh_150.0,0.015782172541126734,15.4733,-1.58413,0.0278759,10.1993,150.0,0.01683,337.674988,39.293201,0.17332,0.0474963,0.000668426
ASASSN-15pm_150.0,0.047772588084238427,16.98991,-0.070478,-0.0581984,10.292,150.0,0.04879,24.6504,-4.6798,0.17495,0.034851,-0.000636284
ASASSN-15pn_150.0,0.038000533269748345,16.95193,0.38124,0.00144661,9.1308,150.0,0.03836,60.859798,-5.492,0.18136,0.0378087,-0.000315106
ASASSN-15pr_150.0,0.031885617750075854,16.65434,-0.669639,-0.0559386,9.55707,150.0,0.03309,346.66449,-12.5728,0.2244,0.0446158,-0.0049346
ASASSN-15sf_150.0,0.023488302493031937,15.71645,0.87267,-0.069691,8.21725,150.0,0.02468,2.865,-6.4273,0.13555,0.0328334,6.67276e-05
ASASSN-15so_150.0,0.007729375159539074,13.48826,-0.714413,-0.055198,10.95,150.0,0.00702,168.546402,48.318699,0.0789543,0.032438,-0.000243409
ASASSN-15ss_150.0,0.03592009790508409,16.34423,0.79388,-0.120564,10.7564,150.0,0.03556,93.139099,-14.2575,0.23176,0.0504775,0.000281829
ASASSN-15tg_150.0,0.034444066549970905,16.25182,1.54158,-0.052529,10.227,150.0,0.03561,5.171,25.229,0.2321,0.0343231,-0.000676349
ASASSN-15ti_150.0,0.016707453757471194,15.40525,-1.47904,-0.0422664,8.44463,150.0,0.01732,46.285801,37.900002,0.10914,0.0410707,7.15202e-05
ASASSN-15tz_150.0,0.022197739819439535,16.26445,-1.51814,0.11405,10.1999,150.0,0.02286,40.286999,43.680199,0.1542,0.0455333,0.000460562
ASASSN-15uu_150.0,0.025784212493760086,16.29276,0.96417,0.16344,9.70579,150.0,0.02678,25.985901,17.062599,0.18413,0.0375998,-0.00062975
ASASSN-15uv_150.0,0.0210420642460868,16.35378,0.26468,0.27395,9.45815,150.0,0.02028,126.783798,27.8116,0.12635,0.0329254,-4.75392e-05
ASASSN-15uw_150.0,0.030031971054062204,16.59483,-0.702146,0.0458156,10.3471,150.0,0.03081,38.893002,-6.0629,0.13127,0.0340318,-0.00038119
ASASSN-16ad_150.0,0.01521541565034194,14.90335,0.10511,0.0136184,8.61292,150.0,0.01613,24.8836,33.826801,0.0732741,0.0326298,-0.000200488
ASASSN-16aj_150.0,0.030527101242093704,16.43127,-1.76764,-0.0204361,10.9323,150.0,0.03075,65.450897,-15.7554,0.15936,0.03705,-2.80978e-05
ASASSN-16av_150.0,0.02676281123762315,16.43797,0.78114,0.16057,10.9106,150.0,0.02567,177.867706,22.0261,0.21354,0.0368686,-0.000823663
ASASSN-16ay_150.0,0.02895795140621437,16.78391,0.97889,0.20461,10.3341,150.0,0.02835,108.059402,7.2395,0.17432,0.0365022,-0.000825739
ASASSN-16bc_150.0,0.033144961725627295,15.91659,0.5932,-0.159366,10.3011,150.0,0.03194,181.357498,-21.4004,0.12076,0.0333953,-0.000293786
ASASSN-16bn_18.0,0.022524919703527938,15.38373,1.46775,-0.0880845,7.0,18.0,0.02317,47.6437,4.2697,0.34863,0.0400595,0.000813715
ASASSN-16bq_150.0,0.025818887884657724,16.0681,-1.67717,-0.0528671,10.6831,150.0,0.02493,212.860397,1.286,0.070301,0.0340739,-0.000190497
ASASSN-16br_150.0,0.029008802436638597,16.03196,0.82071,-0.0560943,9.6179,150.0,0.02852,236.376205,-13.1528,0.10738,0.040248,-0.000706879
ASASSN-16cs_150.0,0.018387227820751893,15.33814,0.28962,0.0339844,9.10557,150.0,0.01802,102.653,31.1124,0.11906,0.0380897,-0.000325933
ASASSN-16ct_150.0,0.04252573200761639,16.83226,1.47021,-0.00168333,8.98925,150.0,0.04191,228.476303,4.7573,0.19608,0.0342558,-0.00104702
ASASSN-16db_150.0,0.03588864928918616,16.81652,-1.00742,0.0160222,10.678,150.0,0.03486,167.357193,29.5732,0.15357,0.0364605,-3.52258e-05
ASASSN-16dn_150.0,0.014063915148014758,14.31148,0.47579,-0.0931537,8.03684,150.0,0.01285,162.205597,-20.263901,0.0757652,0.0311251,-2.56763e-05
ASASSN-16dw_150.0,0.03565813474339089,16.71911,-0.229019,0.0548221,10.1423,150.0,0.03466,202.503204,-27.9739,0.14442,0.0347576,-0.000513015
ASASSN-16em_150.0,0.02296216655392592,15.91782,0.43976,0.0448475,8.53565,150.0,0.02302,203.056503,84.678299,0.13077,0.0385457,-0.000718777
ASASSN-16es_18.0,0.029737993755828578,16.34606,0.86084,0.0401462,7.0,18.0,0.0285,177.727402,2.3069,0.38864,0.036087,0.00520535
ASASSN-16fo_150.0,0.02994339044345983,15.84489,0.62311,-0.127449,10.0329,150.0,0.0289,203.1492,-5.2725,0.17769,0.0329224,-0.000103323
ASASSN-16fs_150.0,0.029900903889102055,16.16755,-1.34003,-0.0261481,11.2163,150.0,0.0292,221.776703,11.5949,0.13534,0.0370709,-0.000334381
ASASSN-16hc_150.0,0.051649919053165926,16.96332,1.2185,-0.0787774,10.7547,150.0,0.05093,209.768402,33.139,0.27674,0.034222,-0.000447717
ASASSN-16hh_18.0,0.029344368408061823,15.94079,0.84206,-0.0873441,7.0,18.0,0.03026,31.155899,21.5861,0.40743,0.0405409,0.00693856
ASASSN-16hr_150.0,0.029798355966601933,16.31792,1.05225,0.0546859,9.46113,150.0,0.03086,336.382385,38.984402,0.19827,0.0389831,-0.000402036
ASASSN-16hz_150.0,0.024054683126093494,15.9978,-0.271228,0.0912802,9.55271,150.0,0.02531,348.939514,-1.3396,0.12153,0.034225,-0.000462661
ASASSN-16ip_150.0,0.01632035847230249,15.05374,-0.877386,-0.0202152,9.75333,150.0,0.01701,36.840698,-23.928699,0.10684,0.0335438,-5.48115e-05
ASASSN-16jf_150.0,0.010394137229196677,14.60191,-1.97973,-0.0317191,8.01649,150.0,0.01144,339.246704,-25.232,0.15325,0.0425167,1.99995e-05
ASASSN-16la_150.0,0.014239869967801376,14.25987,0.83157,-0.102335,8.23133,150.0,0.01506,37.322601,18.0879,0.13455,0.0435798,-0.000337668
ASASSN-16lc_18.0,0.020016477601183996,15.22755,1.19177,-0.0330955,7.0,18.0,0.02033,292.252106,-51.971001,0.229,0.0312588,0.000193148
ASASSN-16lg_150.0,0.02093565953071836,15.23315,-1.33321,-0.0414464,10.4449,150.0,0.02117,267.051086,17.625601,0.17568,0.0389396,0.000281395
ASASSN-16oz_150.0,0.032069256955031024,15.93226,1.49117,-0.0395781,8.01111,150.0,0.031,135.055603,-13.634,0.18574,0.0365623,0.000772264
ASASSN-17aj_150.0,0.0225265842292712,15.5584,0.1408,0.00591981,7.0,150.0,0.02127,173.293701,-10.2218,0.13185,0.0331528,0.00028422
ASASSN-17at_150.0,0.02643401380554217,16.17182,-1.46792,-0.0229495,10.1022,150.0,0.02537,174.640305,25.3971,0.27096,0.0342738,0.000158751
ASASSN-17bs_150.0,0.020130884625565323,15.65939,-1.01194,0.0633568,10.0832,150.0,0.02039,268.025513,21.566,0.15497,0.0372716,0.000181858
ASASSN-17co_150.0,0.017918088326450345,15.34869,-0.582812,0.10393,10.9028,150.0,0.01826,272.336487,18.2983,0.15128,0.0388771,0.000681067
ASASSN-17eb_150.0,0.04970098259531915,17.53335,-1.50448,0.0449082,10.8378,150.0,0.04924,234.6418,13.3478,0.18454,0.040031,-0.00129347
ASASSN-18da_18.0,0.021565206354636705,15.06656,1.18661,-0.134271,7.0,18.0,0.022,52.319401,-23.9786,0.13672,0.029148,-8.26784e-05
ASASSN-18iu_18.0,0.022022617047057408,15.30553,0.56141,-0.11455,7.0,18.0,0.0223,269.417511,50.038601,0.0735082,0.0237329,-2.06514e-05
AT2016aj_150.0,0.06731236952567651,18.15011,-1.03989,0.0139636,10.7026,150.0,0.06741,70.602501,-21.7244,0.35339,0.0442539,-0.000667131
AT2016bln_150.0,0.02425447808455893,15.65288,1.12918,-0.00544488,10.4738,150.0,0.0233,203.689499,13.8539,0.12003,0.0326376,-0.000132922
AT2016cor_150.0,0.04995682458539793,18.12214,-0.547169,0.13877,9.59462,150.0,0.04954,236.130096,16.303499,0.28855,0.0354948,0.000526387
AT2016cvv_150.0,0.04404366916733633,17.21963,1.47222,0.0547034,11.4594,150.0,0.04457,290.120209,54.208698,0.33066,0.0435871,-0.00449484
AT2016cvw_150.0,0.03760482686272777,17.07806,-1.83186,0.0205947,10.8943,150.0,0.03888,341.553314,10.5588,0.18447,0.043042,-0.000791206
AT2016cyt_150.0,0.029647638051754757,16.14419,-1.7723,-0.0990503,10.685,150.0,0.03074,317.399292,15.1255,0.0876201,0.034635,5.53991e-05
AT2016eoa_150.0,0.01992470756819109,15.68959,-1.57505,0.0070933,10.2163,150.0,0.02109,5.3461,22.4354,0.16289,0.0408949,-0.000922845
AT2016ews_150.0,0.0461187289645286,16.77292,1.0445,-0.15924,10.3881,150.0,0.04555,225.652298,23.3528,0.22071,0.0368573,0.00148121
AT2016fbk_150.0,0.034954676526927284,17.13887,-0.00824222,0.086894,10.7289,150.0,0.03587,26.027201,34.382702,0.13757,0.0349005,-0.000178523
AT2016gmg_150.0,0.04839247279862045,17.53275,-1.82133,-0.0482979,10.9955,150.0,0.04944,320.924286,33.1147,0.27784,0.0478758,0.00111469
AT2016gsu_150.0,0.07528398501952731,18.32336,-1.91024,-0.113501,9.75909,150.0,0.07642,17.1024,21.1516,0.56839,0.0473524,0.00184845
AT2016hns_150.0,0.0370372249526282,16.6564,-1.00508,-0.0968668,10.4701,150.0,0.03817,324.92099,24.4065,0.17591,0.035762,-0.000106342
AT2016htm_150.0,0.04265428071186726,16.85761,-0.466558,-0.07832,9.40838,150.0,0.04332,38.010899,-26.665899,0.20121,0.032698,0.000703014
AT2016htn_150.0,0.05228588175669266,17.79955,-0.150879,0.0771063,10.2648,150.0,0.05312,32.871101,-16.510201,0.35045,0.0374733,0.00191453
AT2017cfb_150.0,0.023817162976226287,15.3027,0.9422,-0.0769279,8.97146,150.0,0.0229,208.528397,9.4128,0.1487,0.0331441,-0.000345163
AT2017cfc_150.0,0.024986234088836858,15.91197,-0.915129,-0.00636793,10.4655,150.0,0.02402,208.162506,-2.0022,0.095605,0.0323306,-1.22272e-05
AT2017cfd_150.0,0.0122131773340719,14.57017,-0.52942,0.0506257,10.6316,150.0,0.01208,130.204407,73.487503,0.0935231,0.0344771,-0.000302692
AT2017lm_150.0,0.030020907718739408,16.15771,1.07786,-0.0163326,9.52589,150.0,0.03064,45.384899,-15.016,0.31691,0.036082,0.00065026
AT2017ns_150.0,0.028017062279203375,16.84259,-0.966399,0.2265,9.90071,150.0,0.02877,42.293201,14.6008,0.26699,0.0428667,0.00235193
AT2017oz_150.0,0.0564196278662788,17.53789,-0.0676165,-0.021953,9.48953,150.0,0.05569,211.673096,30.3188,0.32015,0.037063,0.0011981
AT2017po_150.0,0.03201489439027948,16.14469,0.21503,-0.0744998,8.98827,150.0,0.03183,240.9655,39.990101,0.2454,0.0367282,-0.000222569
AT2017wb_150.0,0.03092238380515164,16.37472,1.3617,0.0655888,9.28082,150.0,0.03065,165.331207,70.664902,0.16081,0.0333064,-0.000166163
AT2017yk_150.0,0.04763894654458752,17.98028,-0.599325,0.15152,10.0803,150.0,0.04644,146.132507,-12.3082,0.5657,0.0424397,0.00524052
AT2017zd_150.0,0.03048736108793595,15.89942,0.19005,-0.0560145,9.91749,150.0,0.02947,203.175598,-21.8011,0.12127,0.035708,-0.000191646
ATLAS16agv_150.0,0.04777642743909978,16.85294,1.32221,-0.0941541,9.10622,150.0,0.04779,250.290298,50.972401,0.2059,0.0339493,-0.0003622
ATLAS16bwu_150.0,0.07073300514839669,18.23796,0.10725,0.0427919,9.63137,150.0,0.0718,18.592699,-13.1531,0.29441,0.0395696,-0.000845382
ATLAS16cpu_150.0,0.018512493852315032,15.58692,-0.957574,0.0378952,10.0079,150.0,0.01819,227.9561,46.250999,0.16126,0.0361423,0.000620869
ATLAS16cxr_150.0,0.01518157216522436,15.35686,-0.0490797,0.0460302,7.98113,150.0,0.01552,272.026886,25.4088,0.0925121,0.0376197,-0.000195379
ATLAS16dpb_150.0,0.02238193771978548,16.4648,-2.54831,0.098219,10.8735,150.0,0.02309,44.391899,5.9782,0.2206,0.0491784,-0.00123046
ATLAS16dqf_150.0,0.020192890382604863,15.73097,0.80402,0.12111,7.75897,150.0,0.02117,317.282898,-18.103901,0.20183,0.0593851,0.000324393
ATLAS17ajn_150.0,0.029883598819974894,16.29925,-2.02735,-0.115244,10.6465,150.0,0.02871,176.110703,-28.457399,0.12978,0.0441322,0.000127933
ATLAS17ajs_150.0,0.033702634279843886,17.08984,1.82151,0.17557,9.50928,150.0,0.03265,171.977203,27.3458,0.3865,0.0382104,-0.00298806
ATLAS17axb_150.0,0.03264374713426283,16.11108,-0.127194,-0.102111,9.60754,150.0,0.03165,205.846893,-19.943701,0.14813,0.0381728,-0.000343842
ATLAS17bas_150.0,0.02331714441492027,15.37761,0.80072,0.0272983,8.18544,150.0,0.02222,166.897903,22.8514,0.12208,0.0333866,-5.06449e-06
Aphrodite_100.0,1.2991206226995233,25.43936,0.62301,-0.056718,8.76,100.0,1.30001,53.1563,-27.7796,0.34804,0.0502184,0.00547882
Borg_100.0,1.3409381318303086,25.54596,0.88483,0.0345255,9.69,100.0,1.34,189.288193,62.191399,0.78177,0.0410532,0.00934989
CSS160129_150.0,0.0684064598771343,17.52467,0.68966,-0.166092,8.86459,150.0,0.06766,115.123398,10.9333,0.19472,0.0386606,-0.00133029
CSS160428_150.0,0.03081239777375622,16.18606,0.8256,-0.0578221,10.078,150.0,0.03029,200.779999,52.649101,0.14949,0.0323648,-0.000185429
Eagle_100.0,1.0198076813867412,24.66132,0.17306,-0.157238,9.77,100.0,1.019,189.336502,62.228199,0.28383,0.0583895,0.00689064
Elvis_100.0,0.8397349635391613,24.06779,-0.230878,-0.0432509,7.0,100.0,0.839,189.451401,62.226501,0.30216,0.0376446,-0.000326137
Ferguson_100.0,1.0208086886925898,24.60234,0.2346,-0.0463523,9.02,100.0,1.02,189.104599,62.256599,1.36552,0.0776169,0.00489391
Gabi_100.0,1.120851267124196,24.86021,0.5904,-0.125109,8.54,100.0,1.12,189.057602,62.202099,0.30512,0.0522188,0.00659014
Gaia16acv_150.0,0.07833402140882445,18.14125,0.56816,-0.158189,8.87001,150.0,0.07772,179.957397,54.8022,0.28287,0.0314298,0.00108081
Gaia16agf_150.0,0.025535144043242797,15.97372,1.3638,0.0379541,8.65931,150.0,0.02507,98.5373,-25.184601,0.14605,0.0343823,3.02931e-05
Gaia16aki_150.0,0.073988074280789,18.02173,0.59125,-0.0876341,9.48062,150.0,0.07363,239.794006,14.6416,0.24591,0.0395279,-0.00261645
Gaia16bba_150.0,0.029340201066209926,16.06664,0.00750217,-0.0620354,7.97207,150.0,0.03046,15.398,17.101299,0.12781,0.036432,-0.000985311
Inanna_100.0,1.3061211336557108,26.26964,-1.61117,0.0949797,10.0,100.0,1.30701,53.1847,-27.9184,1.43741,0.0536897,0.0174984
LSQ12gdj_56.0,0.02885668106681508,15.69205,1.27062,-0.00781479,8.87386,56.0,0.02991,358.680511,-25.6761,0.23744,0.051505,0.00185701
LSQ13crf_56.0,0.05933927758212937,17.31694,0.16708,0.0786075,8.80055,56.0,0.06,47.709301,1.4219,1.28541,0.10389,0.0117735
Lancaster_100.0,1.2358954678878198,25.77432,-0.135575,0.0446718,10.7,100.0,1.235,189.236298,62.214802,0.66286,0.0456112,0.00553552
MASTERJ0134_150.0,0.04390393885537089,16.8032,0.40246,-0.0705494,9.19675,150.0,0.04485,23.5627,-17.812099,0.20036,0.0438941,-0.000363909
MASTEROTJ08_150.0,0.03157116860703677,16.32928,-0.0182727,-0.038482,10.638,150.0,0.03059,128.237106,-3.8579,0.17632,0.0408538,-0.00113121
Manipogo_100.0,0.8547417172495341,24.27158,-0.824225,-0.0859467,10.3,100.0,0.854,189.145004,62.263599,0.30158,0.0789625,0.000655322
Mcguire_100.0,1.356094724225114,25.49448,-0.703205,-0.0708796,10.0,100.0,1.35701,53.041801,-27.8305,0.71101,0.030131,0.00287366
Ombo_100.0,0.9742342044149167,24.58303,1.71255,-0.0589777,9.25,100.0,0.975,53.105598,-27.750799,0.29302,0.0429641,0.00445788
PS1-14xw_56.0,0.024368134906590278,15.62056,1.22828,-0.036617,9.22547,56.0,0.02427,253.240097,2.3935,0.70865,0.0569806,0.00604883
PS15ahs_150.0,0.025215841228798313,15.73441,0.17315,-0.091254,9.35319,150.0,0.02551,269.873993,43.390099,0.0970416,0.0318969,-0.000162818
PS15aii_150.0,0.047687969457823234,17.13773,0.34871,-0.060972,10.3823,150.0,0.04655,191.189804,9.7597,0.14261,0.0334042,0.000214057
PS15asb_150.0,0.04952123364469727,17.4425,-1.52138,0.0034203,10.2884,150.0,0.04863,215.084702,-9.3009,0.24469,0.0402705,-0.000353429
PS15atx_150.0,0.07301459174103478,18.1952,-1.43738,-0.180099,10.2531,150.0,0.07188,195.827393,-23.0658,0.89472,0.0560283,-0.00481805
PS15bbn_150.0,0.036013111062070634,16.63309,1.50732,-0.0471869,7.94021,150.0,0.0371,315.989594,13.3684,0.25123,0.0372772,-0.00056526
PS15bdr_150.0,0.0709428154122252,18.36357,-2.30724,-0.00779762,10.5352,150.0,0.07096,253.705902,36.725201,0.25964,0.0448062,-0.00117266
PS15bif_150.0,0.07854690841216228,18.22193,0.31647,-0.0256744,9.58141,150.0,0.07937,305.074005,-23.7435,0.29993,0.0347893,0.00420445
PS15bjg_150.0,0.06758177830713011,18.05412,-0.875725,-0.147356,11.2378,150.0,0.06889,343.793396,-0.4102,0.25676,0.0476145,1.62022e-05
PS15brr_150.0,0.05061887417748235,17.02669,0.69604,-0.0792103,9.68818,150.0,0.0518,358.356415,-15.6545,0.26825,0.0416449,0.00118509
PS15bsq_150.0,0.03307792578648511,16.28315,0.51225,-0.0690846,10.9397,150.0,0.0343,355.467407,-8.6379,0.13182,0.0334746,0.000102345
PS15bwh_150.0,0.07147969321672042,17.68743,0.71915,-0.0813142,10.6434,150.0,0.07267,352.644104,-18.8915,0.21376,0.0375636,-0.00119804
PS15bzz_150.0,0.0790002706079999,18.35651,-0.914595,-0.017322,10.4626,150.0,0.08024,9.4247,1.7628,0.23732,0.032914,-0.000348888
PS15cku_150.0,0.022209264189062765,15.73278,0.75555,-0.0109236,9.13095,150.0,0.02327,21.093901,3.5876,0.14045,0.0342089,-0.000188493
PS15cms_150.0,0.06602912633986145,17.84575,1.37281,-0.0206428,10.4286,150.0,0.06479,149.646194,0.743,0.3396,0.0432737,-0.00440596
PS15coh_150.0,0.017957625900934814,14.94977,1.34214,-0.0364807,8.09212,150.0,0.01884,33.9935,12.2372,0.0986516,0.0387893,-0.000625486
PS15cwx_150.0,0.030066041331345487,16.20275,-1.43085,-0.0764944,10.0401,150.0,0.03007,78.699203,7.0504,0.0882731,0.0440474,-0.000819331
PS15cze_150.0,0.03890671525650311,17.5972,-1.51168,0.030005,10.4136,150.0,0.03937,56.847599,0.8772,0.24032,0.0477699,-0.000441142
PS15mt_150.0,0.07192741786026155,17.92452,1.6136,-0.0759721,8.92458,150.0,0.07085,148.684097,23.198099,0.30109,0.0368206,-0.000999856
PS16aer_150.0,0.05668383412065136,17.8625,-0.0529718,0.0315257,10.2711,150.0,0.05547,163.742493,14.2716,0.22047,0.0354067,0.00116085
PS16axi_150.0,0.0405692136161163,16.91772,-0.724985,-0.0284057,10.1805,150.0,0.0393,162.029694,0.1635,0.18818,0.03884,-0.00163205
